bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
bottlenecks/Clean clothes/Tops/solidtshirts214.jpg.txt,0.009474231,0.004205632,0.274012804,0.046086371,0.023694649,0.03215402,0.057459869,0.015923819,0.033882674,0.031308271,0.031749245,0.20069471,0.157049775,0.057019349,0.003830232,0.021454442,0.30849722,0.004161618,0.032710258,0.007754015,0.024909772,0.025895936,0.013076973,0.003595595,0.003963091,0.002908932,0.019352812,0.004740558,0.003100969,0.002173373,0.011076881,0.001407142,0.530674875,0.982585311,0.013414456,0.000110584,3.71E-06,8.54E-05,0.003800554,0.101902477,0.074352093,0.911027789,0.037449841,0.115250103,0.283232212,0.051512785,0.064014554,0.601240397,0,0,0,0,0,0,0,0.001759518,0.001936956,0.013868597,0.006244096,0.003493023,0.00869835,0.003830473,0.000477564,0.024650306,0.003756721,0.971592903
bottlenecks/Clean clothes/Tops/plainshirts327.jpg.txt,0.003806184,0.000684878,0.600589156,0.004140247,0.009955064,0.012408576,0.30767262,0.002275539,0.018639261,0.004589672,0.001573644,0.003341188,0.010615663,0.017919133,0.000986166,0.000802953,0.002903971,0.00127643,0.000156743,0.000229652,0.000195482,0.000207143,0.000257081,0.000150213,4.86E-05,0.000299376,3.38E-06,0.000992003,5.64E-05,6.08E-06,0.001073913,0.000171154,0.991972446,7.64E-05,0.010816428,0.034896191,0.95328927,1.18E-05,0.000909883,0,0,0,0,0,0,0,0,0,0.29422617,0.232084379,0.002203835,0.319100618,0.02213301,0.980010569,0.019989424,0.001649229,0.001373816,0.007622238,0.011271983,0.015395715,0.037571028,0.013800134,0.00048829,0.281088382,0.015324973,0.703586698
bottlenecks/Clean clothes/Tops/polos10.jpg.txt,0.002769107,0.003531263,0.261247575,0.155141711,0.30822733,0.010112613,0.083335392,0.005203323,0.068627656,0.062221456,0.00176832,0.011373071,0.006014149,0.019181419,0.001002161,0.000243505,0.071133368,0.000861217,0.082057551,0.00092755,0.006034107,0.004255845,0.002208569,0.003987495,0.001983695,0.002314185,0.002144848,0.010816313,0.001490677,0.000846429,0.003234819,0.001529668,0.804173648,0.12486463,0.210726485,0.011788895,0.00095709,0.003158764,0.648504078,0.039309852,0.059539456,0.277962238,0.03393364,0.056681573,0.073508695,0.031009678,0.012101794,0.883379757,0,0,0,0,0,0,0,0.000860422,0.002722204,0.052239463,0.004796412,0.00209645,0.066047691,0.009127479,0.000109163,0.005657966,0.007526202,0.98681587
bottlenecks/Clean clothes/Tops/graphictshirts792.jpg.txt,0.477975071,0.024839941,0.010106802,0.010781581,0.278606355,0.080786862,0.020140301,0.064222314,0.003447519,0.000273259,0.007124287,0.006736171,0.000804675,0.008661393,0.00430206,0.001191484,0.188528791,0.007226695,0.16768226,0.002829226,0.132233813,0.070273601,0.149466604,0.035795089,0.018946992,0.006405551,0.005559234,0.014778579,0.001227575,0.062936038,0.055346701,0.009067818,0.07169544,0.965341806,0.000802557,0.002744405,8.22E-07,0.001210766,0.029899681,0.334170997,0.574059963,0.860569596,0.007984199,0.212940916,0.310237587,0.103424259,0.015068971,0.571269274,0,0,0,0,0,0,0,0.000910591,0.001277742,0.051194862,0.0010466,0.003003121,0.005113082,0.001239484,4.46E-05,0.004000087,0.002361181,0.993638694
bottlenecks/Clean clothes/Tops/solidtshirts284.jpg.txt,0.021352785,0.002885795,0.060985372,0.048475746,0.638807714,0.059305999,0.060419034,0.01139706,0.012933927,0.005115269,0.002354176,0.010372373,0.024641655,0.039591551,0.000761183,0.000600197,0.17338033,0.002080518,0.304737449,0.002136631,0.03425587,0.021113971,0.027529353,0.007532239,0.014220311,0.001110933,0.004909087,0.015029528,0.007148635,0.019435749,0.009168197,0.007282862,0.348928362,0.976778269,0.016462805,0.000191596,1.22E-06,0.000113385,0.006452863,0.059196681,0.057504442,0.949888647,0.01128478,0.114371762,0.047467005,0.080992535,0.085355669,0.786184788,0,0,0,0,0,0,0,0.002166757,0.008159115,0.051329888,0.004383729,0.009393629,0.013745611,0.006259518,0.000370725,0.008625789,0.006770715,0.984603465
bottlenecks/Clean clothes/Tops/graphictshirts1613.jpg.txt,0.039785322,0.015311586,0.556864858,0.009322716,0.058467981,0.048873447,0.165528908,0.017146902,0.006906437,0.009857462,0.013914765,0.038146112,0.003484369,0.003750967,0.005909214,0.006729042,0.126626849,0.013278983,0.132050112,0.003690649,0.063522779,0.008870681,0.021650333,0.019692218,0.151659191,0.001275374,0.008078095,0.163079724,0.002774622,0.008864558,0.087432079,0.058277436,0.129176319,0.986679375,0.002875697,0.000919928,0.000115435,0.001503188,0.007906438,0.008691115,0.320718765,0.924927712,0.002666123,0.168366641,0.173807636,0.120875672,0.028885419,0.676431239,0,0,0,0,0,0,0,0.003071396,0.007607237,0.243967444,0.035998825,0.044646505,0.025734352,0.087892436,0.003222325,0.011816393,0.004365557,0.983817995
bottlenecks/Clean clothes/Tops/checkshirts8.jpg.txt,0.360720843,0.013257143,0.0709209,0.012421302,0.118466072,0.208557472,0.077541396,0.004521623,0.030327674,0.015389529,0.007109578,0.006188653,0.002336241,0.07005816,0.000622339,0.001561082,0.073633857,0.000526814,0.022897713,0.001283698,0.002767242,0.001269263,0.000475816,0.000133458,2.02E-05,0.001175097,0.002262947,0.000764691,0.000494504,0.000158761,0.000654666,0.000630013,0.890851259,0.037025593,0.00357644,0.026436387,0.928404868,0.000341576,0.004215093,0,0,0,0,0,0,0,0,0,0.253278196,0.244672179,0.000379444,0.440174103,0.047482055,0.847668946,0.152331129,0.007560697,0.033298884,0.109172069,0.09584666,0.497075021,0.317051053,0.062129304,0.007414789,0.007802745,0.007990313,0.984206915
bottlenecks/Clean clothes/Tops/graphictshirts992.jpg.txt,0.006508011,0.013286285,0.030098619,0.058442932,0.12398909,0.354074776,0.211554766,0.009794516,0.019364754,0.0044763,0.014008403,0.075199172,0.040819939,0.036135707,0.002070613,0.000176097,0.189548492,0.001758055,0.090849273,0.003745516,0.017732708,0.016108809,0.00577864,0.006610651,0.008839484,0.000802676,0.011732346,0.03026174,0.006272534,0.005999329,0.01419633,0.010348172,0.579415202,0.748865247,0.129168168,0.010619998,0.001928886,0.000809463,0.108608201,0.039055713,0.048584562,0.911991477,0.006980755,0.106564045,0.168219924,0.056626052,0.034505431,0.740648568,0,0,0,0,0,0,0,0.002503638,0.005238146,0.317400098,0.045792606,0.028147584,0.088897467,0.010291331,0.000747203,0.004952759,0.013889751,0.981157482
bottlenecks/Clean clothes/Tops/plainshirts106.jpg.txt,0.730784714,0.02539088,0.003369333,0.003377022,0.048471201,0.068384953,0.010562059,0.018794371,0.021169866,0.004653601,0.028276263,0.000683602,0.000241915,0.03309609,0.000912873,0.00183137,0.000349817,0.000179262,0.001291553,7.38E-05,0.004955744,0.000281354,0.00089665,0.000189199,3.55E-05,0.000261727,0.000022548,0.000426817,0.000225277,8.95E-05,0.000136685,0.000820817,0.989763737,0.002387571,0.001104017,0.152887628,0.793000937,0.000230751,0.050389055,0,0,0,0,0,0,0,0,0,0.146989942,0.429431766,0.006954674,0.327571094,0.157947481,0.909827828,0.090172142,0.006216253,0.01219237,0.007948256,0.024353752,0.011698444,0.019297665,0.020811547,0.003043714,0.032092921,0.006732147,0.961174905
bottlenecks/Clean clothes/Tops/solidtshirts205.jpg.txt,0.000274762,0.000331852,0.866042256,0.011600701,0.015613488,0.003759314,0.037243731,0.002465856,0.005392184,0.002918535,0.000630612,0.005457087,0.001689031,0.046462007,8.01E-05,3.87E-05,0.119920678,0.002615442,0.062474918,0.010372643,0.094985642,0.002673393,0.004089848,0.006129877,0.004582475,0.000629926,0.000725217,0.005409371,0.012256698,0.001025829,0.002465571,0.003076106,0.666566312,0.944886506,0.038812082,5.34E-05,4.11E-06,0.003213201,0.013030563,0.020445352,0.133112148,0.900727332,0.009092716,0.066004977,0.215964258,0.212312162,0.055739921,0.515983641,0,0,0,0,0,0,0,0.000673188,0.00048904,0.037294552,0.00383151,0.003159306,0.00969928,0.013797124,0.000187791,0.004325977,0.005626378,0.990047574
bottlenecks/Clean clothes/Tops/shortsleeveshirts248.jpg.txt,0.565885365,0.019830059,0.151627719,0.002644823,0.137110472,0.02435174,0.02112768,0.001710036,0.002689613,0.017373687,0.010885154,0.007676952,0.008216115,0.026092164,0.000217009,0.002561444,0.168338284,0.006339928,0.067929506,0.00227504,0.130780563,0.072299279,0.005626741,0.010525899,0.000595401,0.007235705,0.000655995,0.011619174,0.004981177,0.000636688,0.000617278,0.001603655,0.507939756,0.712366819,0.002396772,0.184136465,0.095567614,0.000270976,0.005261362,0.150388479,0.392383546,0.796642661,0.063809618,0.017529305,0.043387897,0.061601751,0.087607876,0.807402492,0,0,0,0,0,0,0,0.001516095,0.008700747,0.016410019,0.030739062,0.109850794,0.111519367,0.229702383,0.005316205,0.002337298,0.002048388,0.99561429
bottlenecks/Clean clothes/Tops/polos49.jpg.txt,0.001944348,0.001058029,0.559568346,0.002041245,0.007662358,0.009494471,0.286949337,0.021965727,0.035901059,0.000333588,0.008674131,0.031487621,0.013247779,0.013103681,0.004762705,0.001805576,0.159216538,0.008216609,0.028540511,0.000679623,0.003239878,0.011229617,0.001379723,0.000279023,0.000297807,0.001015525,0.001058686,0.006960961,0.000261384,0.000588719,0.014652607,0.001976837,0.760405898,0.005329373,0.007025651,0.005188581,0.000646063,0.000126274,0.981684029,0.006746344,0.07506936,0.006207893,0.189129323,0.02439905,0.045204371,0.017080145,0.008013208,0.929702282,0,0,0,0,0,0,0,0.001065544,0.001147286,0.101816781,0.015672909,0.001373799,0.01136696,0.004992838,0.000182521,0.025496343,0.003894324,0.970609367
bottlenecks/Clean clothes/Tops/graphictshirts339.jpg.txt,0.006774605,0.005363729,0.813833773,0.00941704,0.020578107,0.002548873,0.098831072,0.005996457,0.010605427,0.004137241,0.000446136,0.002375005,0.005567124,0.01067516,0.001147114,0.001703126,0.590366483,0.049224213,0.079993635,0.023328813,0.129655138,0.004321763,0.003593908,0.021097142,0.00613744,0.014279261,0.011780645,0.014845081,0.004782761,0.001220857,0.019221775,0.009996063,0.01615499,0.99903959,0.000587542,6.81E-05,2.81E-07,0.000125035,0.000179471,0.665178835,0.750181019,0.992239356,0.002959121,0.034968745,0.111393012,0.09220735,0.084012657,0.712386966,0,0,0,0,0,0,0,0.004292023,0.004791792,0.010478916,0.004674482,0.002040351,0.009806664,0.027331432,0.00046282,0.01563579,0.011413715,0.972950518
bottlenecks/Clean clothes/Tops/graphictshirts278.jpg.txt,0.029672453,0.008387381,0.008614054,0.00245866,0.049585015,0.000317535,0.002048637,0.005504147,0.013349929,0.876822472,0.000400165,0.000976556,3.98E-05,0.001759359,3.54E-05,2.85E-05,0.042444333,0.009025431,0.210758627,0.00235802,0.025244415,0.005252782,0.007118546,0.007310188,0.005735043,0.003547167,0.006444233,0.007241398,0.000630039,0.002260301,0.000842242,0.008184212,0.655602992,0.976744831,0.000443685,0.006687427,0.000900237,0.000153997,0.01506965,0.010760309,0.171525538,0.859762073,0.014226685,0.05819954,0.038212881,0.183036864,0.11793939,0.660810888,0,0,0,0,0,0,0,0.00083341,0.000974044,0.024057146,0.003232276,0.000606169,0.117564462,0.348099411,0.00317277,0.076743215,0.020944463,0.902312279
bottlenecks/Clean clothes/Tops/singlets66.jpg.txt,0.092253149,0.003935933,0.001967271,0.00170062,0.037230723,0.452448458,0.128045633,0.103759609,0.004649318,0.00042665,0.006698134,0.016811604,0.015750326,0.127046511,0.00423683,0.003039244,0.126975238,0.002467835,0.317335039,0.015415896,0.032637317,0.036153372,0.004737282,0.012132243,0.012574649,0.002342559,0.000406141,0.036819074,0.001237398,0.005465573,0.019413689,0.122799441,0.251087248,0.001662575,0.000061878,5.56E-07,2.79E-08,0.998237729,3.72E-05,0.816237152,0.496225327,0.657776237,0.000245876,0.005868665,0.072234757,0.578840256,0.016950168,0.331974834,0,0,0,0,0,0,0,0.000519008,0.000594817,0.208896071,0.005405871,0.000877205,0.001695202,0.006684006,0.000254726,0.002755754,0.050175138,0.947069109
bottlenecks/Clean clothes/Tops/graphictshirts1534.jpg.txt,0.751729965,0.039501924,0.04141622,0.002059363,0.118376277,0.010676954,0.013641544,0.006199942,0.002470536,0.004352654,0.000498957,0.002115355,0.000223184,0.003556078,0.001228112,0.001952924,0.025088511,0.004357195,0.775835216,0.002917643,0.042394668,0.007516433,0.018781291,0.012311176,0.011216361,0.007929764,0.00113936,0.012745026,0.00207019,0.00662362,0.015345695,0.006784939,0.046942912,0.986713946,0.007045095,0.000305713,1.00E-06,0.00196564,0.003968584,0.122196302,0.791225255,0.95713675,0.001420746,0.203586832,0.185349524,0.09163966,0.114897817,0.608112931,0,0,0,0,0,0,0,0.005747766,0.00633836,0.008881658,0.001505528,0.004880723,0.0057032,0.003114283,0.000213333,0.003148418,0.002534287,0.994317353
bottlenecks/Clean clothes/Tops/polos96.jpg.txt,0.04184337,0.00256081,0.003720965,0.006976469,0.032804985,0.488710135,0.111826487,0.186088786,0.056843031,0.002428822,0.003368045,0.001637462,0.000204775,0.052895583,0.007019227,0.001071027,0.083595797,0.003853935,0.45961383,0.000521161,0.023985066,0.035380352,0.010645522,0.043037996,0.005324464,0.002515147,0.000397361,0.006528611,0.000164898,0.031976536,0.002081522,0.004653435,0.285724372,0.042572055,0.004575299,0.003844885,3.31E-05,0.002577568,0.946397066,0.015981492,0.140029877,0.172204167,0.020230835,0.230538845,0.045184307,0.026444972,0.011800796,0.916569889,0,0,0,0,0,0,0,0.002589914,0.001562749,0.076154031,0.005408755,0.002419083,0.002050029,0.003786126,0.000222536,0.008240625,0.01291021,0.978849173
bottlenecks/Clean clothes/Tops/plainshirts122.jpg.txt,0.008188664,0.002294496,0.058389429,0.021766329,0.584076703,0.061860789,0.10539677,0.003826452,0.017137181,0.096645415,0.001154592,0.002976698,0.004968022,0.030336963,0.000549027,0.00043245,0.000737432,9.26E-05,0.000340034,7.56E-05,4.83E-05,0.000132334,0.001086477,0.000120899,0.000322277,3.50E-05,1.81E-06,0.000344984,8.29E-05,1.30E-05,3.81E-05,7.10E-05,0.99645716,3.82E-06,0.000330454,0.04015284,0.959422946,7.99E-06,8.19E-05,0,0,0,0,0,0,0,0,0,0.147737533,0.119824849,0.00147901,0.135607183,0.092096157,0.961283386,0.038716581,0.006066181,0.000929015,0.007980834,0.028478948,0.007216269,0.049592674,0.006368846,0.001508835,0.311351568,0.007147735,0.681500673
bottlenecks/Clean clothes/Tops/printedshirts343.jpg.txt,0.231646225,0.029382063,0.015932424,0.007787321,0.126231253,0.27572757,0.103408784,0.007613677,0.03428575,0.005047041,0.042463698,0.015731929,0.008583692,0.093143515,0.001258638,0.001756501,0.002782923,0.001356369,0.001310422,0.000412338,0.000533852,0.002821701,0.001474488,5.95E-05,0.000524662,0.00075136,2.06E-05,0.000414324,0.0001824,0.000032989,0.000319386,0.000124883,0.986877739,3.54E-05,0.00069499,0.004485228,0.994734168,2.40E-06,4.78E-05,0,0,0,0,0,0,0,0,0,0.296864748,0.130288377,0.002066828,0.106157146,0.028049439,0.937778652,0.062221319,0.003069843,0.001630831,0.014704912,0.05563226,0.012285976,0.046164535,0.013592669,0.001567558,0.147690937,0.006487633,0.845821381
bottlenecks/Clean clothes/Tops/graphictshirts876.jpg.txt,0.005191867,0.005369338,0.696260274,0.005251895,0.043673299,0.015375763,0.161760584,0.018047255,0.009923137,0.018580187,0.000661574,0.001104733,0.003889082,0.013427808,0.000311213,0.001171946,0.764283776,0.010457255,0.061549328,0.005651487,0.089877337,0.004592681,0.001431904,0.008490151,0.004997694,0.00490536,0.008500813,0.011950103,0.001256738,0.001337049,0.009806029,0.003902131,0.007010111,0.999794185,7.51E-05,4.70E-05,8.33E-08,2.08E-05,6.28E-05,0.166511521,0.862065733,0.98723805,0.001709678,0.029027136,0.187689915,0.096887514,0.037522726,0.677899838,0,0,0,0,0,0,0,0.001098893,0.00329309,0.021347085,0.001376561,0.00156168,0.009523776,0.004419773,0.000131086,0.004385242,0.004923194,0.990691602
bottlenecks/Clean clothes/Tops/graphictshirts1568.jpg.txt,0.476937681,0.197611943,0.025307693,0.00169522,0.199691698,0.020552181,0.025779588,0.019743891,0.002504989,0.004706737,0.003528846,0.001705971,0.000491376,0.01500321,0.00129612,0.003442737,0.234535024,0.093939394,0.294324368,0.018665649,0.144482091,0.023113981,0.037690118,0.032368068,0.008920178,0.027775846,0.017857863,0.008281616,0.000940756,0.038358424,0.010497656,0.001751569,0.006497426,0.990535438,0.000691415,2.59E-05,0.000000695,0.007867004,0.000879452,0.254455715,0.956754029,0.992624581,0.00218519,0.027908523,0.225239724,0.073416673,0.009722984,0.691620588,0,0,0,0,0,0,0,0.000849887,0.003104551,0.090982184,0.003796843,0.01763274,0.002560691,0.00971192,0.000143354,0.009595292,0.008501176,0.981903553
bottlenecks/Clean clothes/Tops/shortsleeveshirts245.jpg.txt,0.471715659,0.078571446,0.005737749,0.000995747,0.108162873,0.219360218,0.023406409,0.039965149,0.014939968,0.005308206,0.018067643,0.000951879,0.000475539,0.011399859,0.000418756,0.000522793,0.02525539,0.003970463,0.010727041,0.000540453,0.010720006,0.010418823,0.002093293,0.000112117,0.00113739,0.000659701,0.000219202,0.001536498,0.000276457,0.000564194,0.000117251,0.014812793,0.916838944,0.024334258,0.001663236,0.516409099,0.450751096,0.000100162,0.00674211,0,0,0,0,0,0,0,0,0,0.335541368,0.083093837,0.00114118,0.115850925,0.025615955,0.824461281,0.175538734,0.0019253,0.00570416,0.031659126,0.228908584,0.012549813,0.19324024,0.183723196,0.00179834,0.026755231,0.022129079,0.951115668
bottlenecks/Clean clothes/Tops/plainshirts420.jpg.txt,0.929660559,0.027781893,0.000819915,9.66E-05,0.007513071,0.021343472,0.00086217,0.002364532,0.002449699,0.000322897,0.004080487,0.000478784,0.000105373,0.001684887,0.000220564,0.000215026,0.002469231,0.000394097,0.001590574,0.000245758,0.001940174,0.001451337,0.001862388,0.00014221,8.19E-05,0.000633496,3.46E-06,0.001439326,2.89E-05,2.40E-05,7.23E-05,6.97E-05,0.987551153,0.000229881,0.009033623,0.003327167,0.985937893,1.16E-05,0.001459804,0,0,0,0,0,0,0,0,0,0.092552252,0.175059632,0.002485236,0.299946725,0.029824724,0.870370209,0.129629776,0.005247847,0.006849075,0.001953942,0.023165973,0.005097353,0.019684514,0.002466259,0.00091108,0.015756758,0.005294964,0.978948295
bottlenecks/Clean clothes/Tops/graphictshirts1687.jpg.txt,0.370565355,0.029400066,0.007419974,0.00291412,0.245626271,0.142890483,0.005098856,0.063484222,0.002082962,0.00112286,0.030805893,0.049492229,0.004092231,0.027640836,0.013685529,0.003678057,0.070938602,0.001831231,0.738610923,0.003302211,0.046975277,0.011377193,0.007082014,0.0041172,0.00044761,0.002387128,0.001643705,0.011465878,0.000879012,0.00173792,0.032988381,0.003941802,0.060273979,0.908228993,0.00131094,0.01868909,0.000138056,0.002628119,0.069004774,0.535841227,0.771124482,0.911878884,0.002945544,0.028215123,0.125691846,0.050058086,0.034691826,0.789558232,0,0,0,0,0,0,0,0.001805815,0.002706255,0.052849289,0.009597171,0.004909341,0.049206365,0.049145848,0.00033084,0.09174145,0.018799357,0.889459193
bottlenecks/Clean clothes/Tops/polos174.jpg.txt,0.009893226,0.002563189,0.000876674,0.000511893,0.002042264,0.35181421,0.028269645,0.351731002,0.093900494,6.13E-05,0.028719155,0.100471303,0.011887235,0.013399764,0.002815526,0.001043127,0.006595892,0.000442982,0.030038966,3.30E-05,0.001755529,0.002912019,0.00470655,0.000480386,7.13E-05,0.000201202,1.71E-05,0.002944486,0.000179633,0.000103588,0.001269297,0.001784212,0.946463823,0.040644534,0.010314426,0.061877836,0.030629318,0.000497543,0.856036305,0.013782304,0.085768148,0.040270809,0.130274445,0.04069192,0.085969307,0.036884952,0.037273757,0.839872003,0,0,0,0,0,0,0,0.001484877,0.001934633,0.015844908,0.012669041,0.002306747,0.007594896,0.007583429,0.000167297,0.014122772,0.002239452,0.98363781
bottlenecks/Clean clothes/Tops/shortsleeveshirts212.jpg.txt,0.001464369,0.001133506,0.003002033,0.000711067,0.003237945,0.010148523,0.045712393,0.039949156,0.063951179,0.000423218,0.022361072,0.011548625,0.013404103,0.003605381,0.002600964,0.776746452,0.004798789,0.000800754,0.002803843,1.00E-05,0.000108468,0.000250616,0.000848369,2.43E-05,2.48E-06,5.61E-05,9.62E-07,0.00581172,1.11E-05,2.91E-05,0.000495974,4.22E-05,0.983905137,4.06E-05,2.67E-05,0.729691327,0.26773268,4.96E-07,0.002508136,0,0,0,0,0,0,0,0,0,0.130017504,0.435248494,0.000340099,0.877071917,0.007414211,0.948406935,0.051593132,0.00013813,0.000108452,0.005874872,0.001187109,0.003473875,0.005101159,0.002360343,0.000923166,0.091951266,0.000703651,0.907345116
bottlenecks/Clean clothes/Tops/printedshirts82.jpg.txt,0.002886526,0.000370516,0.002741553,0.002586266,0.058708072,0.718647063,0.110445879,0.068220466,0.017076518,0.000107461,0.004402408,0.000126468,0.000558461,0.012904621,0.000142636,7.51E-05,0.003930488,0.000107131,0.005364721,2.98E-05,0.004287878,0.000907622,0.000420781,2.67E-05,3.62E-06,3.70E-05,3.11E-06,0.000475242,3.64E-05,1.94E-05,6.50E-05,3.44E-05,0.984250665,0.000360096,0.051768016,0.003135468,0.940938711,3.54E-06,0.003794186,0,0,0,0,0,0,0,0,0,0.091110908,0.114497162,0.001319403,0.12919195,0.095018141,0.963957548,0.036042523,0.000546756,0.002310915,0.008777898,0.005757311,0.001614526,0.009440588,0.009036277,0.00049595,0.071116403,0.002702333,0.926181257
